index,price,carat
13181,5450,0.9
13182,5451,1.2
13183,5451,1.18
13184,5451,1.12
13185,5451,1.04
13186,5451,1.24
13187,5452,1.21
13188,5452,1.21
13189,5452,1.18
13190,5453,0.92
13191,5453,1.07
13192,5453,1.07
13193,5454,1.16
13194,5454,1.02
13195,5455,1.27
13196,5455,1.03
13197,5455,1.02
13198,5455,1.27
13199,5455,1.02
13200,5455,1.08
13201,5456,1.24
13202,5456,1.06
13203,5456,1.02
13204,5456,1.12
13205,5456,1.11
13206,5456,1.11
13207,5457,1.21
13208,5457,1.05
13209,5457,1.12
13210,5457,1.13
13211,5457,1.01
13212,5457,1.16
13213,5458,1.14
13214,5458,1.0
13215,5458,0.91
13216,5458,1.2
13217,5458,1.18
13218,5458,1.14
13219,5458,1.14
13220,5459,1.06
13221,5460,1.0
13222,5460,1.5
13223,5460,1.5
13224,5461,1.01
13225,5461,1.01
13226,5461,1.06
13227,5461,1.06
13228,5461,1.21
13229,5463,1.29
13230,5463,1.29
13231,5464,1.19
13232,5465,1.07
13233,5466,1.22
13234,5466,1.22
13235,5466,1.22
13236,5466,1.22
13237,5468,1.05
13238,5468,1.05
13239,5469,1.02
13240,5469,1.14
13241,5469,1.04
13242,5469,1.0
13243,5470,1.0
13244,5473,1.14
13245,5474,1.2
13246,5474,1.2
13247,5475,1.01
13248,5476,0.9
13249,5476,1.2
13250,5476,1.03
13251,5476,1.03
13252,5476,1.1
13253,5477,1.18
13254,5478,1.01
13255,5479,1.01
13256,5480,1.06
13257,5480,1.05
13258,5480,0.9
13259,5480,1.16
13260,5480,1.31
13261,5481,1.13
13262,5483,1.0
13263,5483,1.11
13264,5483,1.13
13265,5484,1.0
13266,5484,1.02
13267,5484,0.91
13268,5484,1.0
13269,5484,1.0
13270,5484,1.0
13271,5484,1.0
13272,5484,1.2
13273,5485,1.06
13274,5485,1.06
13275,5486,1.24
13276,5486,1.09
13277,5486,1.01
13278,5487,1.01
13279,5487,1.14
13280,5487,1.12
13281,5487,1.38
13282,5487,1.08
13283,5488,1.3
13284,5488,1.0
13285,5488,1.0
13286,5488,1.0
13287,5488,1.0
13288,5488,1.0
13289,5489,1.0
13290,5489,1.21
13291,5489,1.21
13292,5490,1.2
13293,5490,1.23
13294,5491,1.06
13295,5491,1.06
13296,5491,1.03
13297,5491,1.03
13298,5491,1.03
13299,5492,1.05
13300,5493,1.02
13301,5494,1.05
13302,5494,1.2
13303,5495,1.04
13304,5496,1.11
13305,5496,1.09
13306,5497,1.02
13307,5497,1.19
13308,5497,1.02
13309,5497,1.24
13310,5497,1.01
13311,5497,1.01
13312,5497,1.01
13313,5498,1.03
13314,5498,1.07
13315,5498,1.07
13316,5499,1.01
13317,5499,1.01
13318,5499,1.01
13319,5499,1.01
13320,5500,1.25
13321,5500,1.0
13322,5500,1.0
13323,5500,1.25
13324,5500,1.02
13325,5501,1.14
13326,5501,1.01
13327,5501,1.01
13328,5501,1.11
13329,5502,0.9
13330,5502,1.21
13331,5502,1.22
13332,5502,1.22
13333,5504,1.04
13334,5504,1.12
13335,5504,0.9
13336,5504,1.22
13337,5504,1.23
13338,5504,1.19
13339,5504,1.19
13340,5504,1.05
13341,5504,1.46
13342,5504,1.26
13343,5505,1.0
13344,5505,1.0
13345,5505,1.02
13346,5506,1.02
13347,5506,1.11
13348,5506,1.15
13349,5508,1.02
13350,419,0.24
13351,419,0.27
13352,419,0.24
13353,419,0.24
13354,419,0.24
13355,419,0.24
13356,419,0.24
13357,419,0.24
13358,419,0.24
13359,419,0.24
13360,419,0.24
13361,419,0.24
13362,419,0.24
13363,419,0.24
13364,419,0.24
13365,419,0.24
13366,419,0.24
13367,419,0.24
13368,419,0.24
13369,419,0.24
13370,419,0.24
13371,419,0.24
13372,419,0.24
13373,419,0.24
13374,419,0.24
13375,419,0.24
13376,420,0.26
13377,420,0.26
13378,420,0.32
13379,420,0.32
13380,601,0.3
13381,601,0.3
13382,601,0.3
13383,601,0.3
13384,601,0.31
13385,601,0.37
13386,601,0.39
13387,601,0.35
13388,601,0.35
13389,601,0.35
13390,602,0.38
13391,602,0.38
13392,602,0.38
13393,602,0.32
13394,602,0.32
13395,602,0.32
13396,602,0.32
13397,602,0.32
13398,602,0.32
13399,602,0.32
13400,602,0.32
13401,602,0.32
13402,602,0.32
13403,602,0.32
13404,602,0.32
13405,603,0.35
13406,603,0.3
13407,603,0.3
13408,603,0.4
13409,603,0.37
13410,5508,1.18
13411,5509,1.16
13412,5509,1.02
13413,5510,1.2
13414,5510,1.2
13415,5510,1.2
13416,5510,1.23
13417,5510,1.5
13418,5510,1.2
13419,5510,1.23
13420,5510,1.2
13421,5511,1.0
13422,5511,0.9
13423,5513,1.32
13424,5514,1.2
13425,5515,1.08
13426,5515,1.01
13427,5515,1.01
13428,5515,1.01
13429,5516,1.08
13430,5516,1.06
13431,5516,0.92
13432,5517,1.08
13433,5518,1.27
13434,5518,1.2
13435,5518,1.03
13436,5519,1.01
13437,5519,1.16
13438,5519,1.16
13439,5519,1.46
13440,5520,1.06
13441,5520,1.06
13442,5520,1.24
13443,5521,1.23
13444,5521,1.0
13445,5521,1.1
13446,5521,1.12
13447,5522,1.0
13448,5522,1.2
13449,5522,1.02
13450,5523,1.03
13451,5523,1.03
13452,5524,1.1
13453,5524,1.08
13454,5524,1.35
13455,5525,1.04
13456,5525,1.01
13457,5526,1.15
13458,5526,1.03
13459,5526,1.13
13460,5527,1.01
13461,5527,1.09
13462,5528,1.0
13463,5528,1.04
13464,5529,1.21
13465,5530,1.27
13466,5530,0.91
13467,5531,1.13
13468,5531,1.04
13469,5531,1.21
13470,5532,1.01
13471,5532,1.07
13472,5533,1.01
13473,5533,1.52
13474,5534,1.01
13475,5534,1.22
13476,5534,1.15
13477,5534,1.2
13478,5534,1.08
13479,5534,1.01
13480,5534,1.01
13481,5535,1.06
13482,5535,0.9
13483,5535,1.1
13484,5535,1.2
13485,5535,0.91
13486,5535,1.04
13487,5536,1.5
13488,5537,1.07
13489,5537,1.16
13490,5538,1.15
13491,5538,1.01
13492,5538,1.01
13493,5538,1.01
13494,5539,1.09
13495,5539,0.7
13496,5539,0.7
13497,5539,0.7
13498,5539,0.7
13499,5539,0.7
13500,5540,0.9
13501,5540,1.21
13502,5541,1.21
13503,5542,1.01
13504,5543,1.01
13505,5543,1.01
13506,5543,1.01
13507,5543,1.01
13508,5543,1.01
13509,5543,1.01
13510,5543,1.06
13511,5543,1.01
13512,5543,1.01
13513,5543,1.01
13514,5543,1.01
13515,5544,1.0
13516,5544,1.0
13517,5544,1.0
13518,5544,1.0
13519,5544,1.0
13520,5544,1.2
13521,5544,1.01
13522,5544,1.01
13523,5544,1.0
13524,5544,1.32
13525,5544,1.0
13526,5544,1.0
13527,5544,1.0
13528,5544,1.1
13529,5544,1.1
13530,5545,1.1
13531,5546,1.35
13532,5546,1.12
13533,5546,1.0
13534,5546,1.31
13535,5546,1.31
13536,5547,1.27
13537,5547,1.11
13538,5547,0.9
13539,5547,1.12
13540,5548,1.14
13541,5548,1.14
13542,5548,1.14
13543,5548,1.13
13544,5548,0.96
13545,5549,1.02
13546,5549,1.06
13547,5550,1.11
13548,5550,1.23
13549,5550,1.06
13550,5550,1.01
13551,5551,1.09
13552,5551,1.03
13553,5551,1.03
13554,5551,1.07
13555,5551,0.9
13556,5551,1.18
13557,5551,1.2
13558,5551,1.2
13559,5551,1.12
13560,5553,1.02
13561,5553,1.02
13562,5554,1.96
13563,5554,1.16
13564,5554,1.16
13565,5554,1.16
13566,5555,1.05
13567,5555,1.01
13568,5555,1.01
13569,5555,1.0
13570,5555,1.0
13571,5555,1.0
13572,5555,1.24
13573,5556,1.21
13574,5556,1.01
13575,5556,1.21
13576,5556,1.21
13577,5556,1.21
13578,5556,1.21
13579,5556,1.17
13580,5556,1.21
13581,5557,1.0
13582,5557,1.04
13583,5557,1.05
13584,5557,1.05
13585,5557,1.05
13586,5557,1.05
13587,5558,1.21
13588,5559,1.01
13589,5559,1.08
13590,5559,1.01
13591,5560,1.01
13592,5560,1.01
13593,5561,1.07
13594,5561,1.07
13595,5561,1.04
13596,5562,1.29
13597,5562,1.18
13598,5562,1.19
13599,5562,1.2
13600,5564,0.9
13601,5564,1.15
13602,5565,1.02
13603,5565,1.02
13604,5567,1.2
13605,5567,1.17
13606,5569,1.3
13607,5569,1.3
13608,5569,1.02
13609,5569,1.02
13610,5569,1.02
13611,5570,1.09
13612,5570,1.2
13613,5570,1.04
13614,5571,1.0
13615,5571,1.01
13616,5571,1.13
13617,5572,1.0
13618,5572,1.21
13619,5572,0.95
13620,5572,1.04
13621,5573,1.07
13622,5574,1.0
13623,5575,1.08
13624,5576,1.11
13625,5576,1.16
13626,5576,1.01
13627,5577,1.04
13628,5577,1.04
13629,5577,1.06
13630,5578,1.2
13631,5578,1.2
13632,5579,1.35
13633,5579,1.03
13634,5580,1.05
13635,5580,1.06
13636,5581,1.03
13637,5581,1.02
13638,5581,1.13
13639,5582,1.31
13640,5582,1.08
13641,5583,1.1
13642,5583,1.24
13643,5584,1.37
13644,5584,1.13
13645,5584,1.24
13646,5585,1.17
13647,5586,1.22
13648,5586,1.05
13649,5586,1.33
13650,5587,1.15
13651,5587,1.16
13652,5587,1.16
13653,5588,1.09
13654,5588,1.27
13655,5588,1.27
13656,5588,1.32
13657,5589,1.01
13658,5590,1.01
13659,5592,1.24
13660,5592,1.0
13661,5592,1.2
13662,5592,1.05
13663,5593,1.01
13664,5593,1.5
13665,5593,1.14
13666,5593,1.02
13667,5595,1.19
13668,5595,1.19
13669,5595,1.19
13670,5595,1.17
13671,5595,0.88
13672,5595,1.03
13673,5596,1.1
13674,5597,0.91
13675,5597,1.21
13676,5598,1.02
13677,5598,1.02
13678,5598,1.02
13679,5598,1.02
13680,5598,1.19
13681,5599,1.01
13682,5599,1.01
13683,5599,1.01
13684,5599,1.01
13685,5599,1.01
13686,5599,1.01
13687,5599,1.01
13688,5599,1.01
13689,5599,1.01
13690,5599,1.01
13691,5599,1.01
13692,5599,1.01
13693,5599,1.01
13694,5600,1.0
13695,5600,1.0
13696,5600,1.01
13697,5600,1.23
13698,5600,1.0
13699,5600,1.2
13700,5600,1.13
13701,5600,1.0
13702,5601,1.04
13703,5601,1.29
13704,5601,1.51
13705,5601,1.2
13706,5601,1.09
13707,5602,1.07
13708,5602,1.11
13709,5602,1.22
13710,603,0.37
13711,603,0.37
13712,603,0.37
13713,603,0.3
13714,603,0.3
13715,603,0.3
13716,603,0.3
13717,603,0.3
13718,603,0.37
13719,603,0.3
13720,603,0.39
13721,603,0.41
13722,603,0.38
13723,603,0.32
13724,603,0.3
13725,603,0.27
13726,603,0.27
13727,603,0.27
13728,603,0.27
13729,603,0.27
13730,603,0.27
13731,603,0.27
13732,603,0.3
13733,604,0.28
13734,604,0.27
13735,604,0.33
13736,604,0.33
13737,604,0.32
13738,604,0.41
13739,604,0.41
13740,5602,1.22
13741,5602,1.22
13742,5602,1.22
13743,5602,1.22
13744,5602,1.22
13745,5604,1.21
13746,5604,1.21
13747,5605,1.04
13748,5605,1.04
13749,5606,1.01
13750,5606,1.1
13751,5606,1.27
13752,5606,1.0
13753,5606,1.0
13754,5606,1.0
13755,5607,1.25
13756,5607,1.2
13757,5607,2.22
13758,5607,1.29
13759,5608,1.03
13760,5609,1.2
13761,5610,1.2
13762,5610,1.1
13763,5610,1.35
13764,5611,1.01
13765,5612,1.31
13766,5612,1.04
13767,5612,1.31
13768,5613,1.35
13769,5613,1.2
13770,5613,1.06
13771,5614,1.05
13772,5615,1.16
13773,5616,0.93
13774,5616,1.01
13775,5617,1.7
13776,5617,1.18
13777,5618,1.27
13778,5618,1.52
13779,5618,1.27
13780,5619,1.0
13781,5619,1.01
13782,5620,1.01
13783,5620,1.28
13784,5620,1.03
13785,5620,1.12
13786,5620,1.01
13787,5621,1.04
13788,5621,1.0
13789,5621,1.0
13790,5621,1.0
13791,5622,1.19
13792,5622,1.01
13793,5622,1.0
13794,5622,1.23
13795,5622,1.19
13796,5622,1.19
13797,5622,1.0
13798,5623,1.0
13799,5624,1.64
13800,5624,1.03
13801,5624,1.03
13802,5624,1.21
13803,5624,1.03
13804,5624,1.21
13805,5625,1.13
13806,5625,1.08
13807,5625,1.35
13808,5626,1.15
13809,5626,1.04
13810,5627,1.06
13811,5627,1.01
13812,5627,1.01
13813,5628,1.25
13814,5628,1.25
13815,5628,1.01
13816,5628,1.09
13817,5629,1.0
13818,5630,1.12
13819,5631,1.53
13820,5631,1.26
13821,5632,1.01
13822,5632,1.23
13823,5632,1.11
13824,5633,1.04
13825,5633,1.0
13826,5634,1.2
13827,5635,1.15
13828,5636,1.1
13829,5637,1.25
13830,5637,1.25
13831,5637,1.25
13832,5638,1.01
13833,5638,1.24
13834,5638,1.2
13835,5639,1.0
13836,5640,0.9
13837,5640,0.87
13838,5640,1.09
13839,5641,1.23
13840,5641,1.38
13841,5641,1.23
13842,5642,1.0
13843,5642,1.06
13844,5643,1.22
13845,5644,1.19
13846,5644,1.01
13847,5645,1.0
13848,5645,1.5
13849,5645,1.2
13850,5645,1.0
13851,5645,1.0
13852,5645,1.0
13853,5645,1.05
13854,5645,1.26
13855,5645,1.0
13856,5645,1.0
13857,5645,1.0
13858,5645,1.2
13859,5645,1.0
13860,5645,1.0
13861,5646,1.15
13862,5646,1.15
13863,5646,1.01
13864,5646,1.01
13865,5646,1.29
13866,5646,1.01
13867,5647,1.51
13868,5648,1.23
13869,5648,1.23
13870,5648,1.11
13871,5649,1.22
13872,5649,1.22
13873,5650,1.14
13874,5650,1.13
13875,5650,1.13
13876,5650,1.04
13877,5650,1.01
13878,5650,1.14
13879,5650,1.14
13880,5651,1.06
13881,5652,1.31
13882,5652,1.1
13883,5653,0.9
13884,5653,1.21
13885,5653,1.03
13886,5653,1.03
13887,5653,1.03
13888,5654,1.28
13889,5654,1.01
13890,5654,1.23
13891,5655,1.06
13892,5655,1.2
13893,5655,1.01
13894,5655,1.02
13895,5655,1.02
13896,5656,1.01
13897,5656,1.01
13898,5656,0.9
13899,5656,1.01
13900,5656,1.0
13901,5657,1.18
13902,5657,1.05
13903,5659,1.05
13904,5661,1.07
13905,5661,1.07
13906,5661,1.08
13907,5662,1.04
13908,5662,1.01
13909,5662,1.01
13910,5662,1.07
13911,5663,1.04
13912,5664,1.06
13913,5664,1.01
13914,5664,1.01
13915,5664,1.29
13916,5664,1.19
13917,5665,1.23
13918,5665,1.09
13919,5665,1.23
13920,5665,1.2
13921,5666,1.02
13922,5666,1.01
13923,5666,1.05
13924,5666,1.02
13925,5666,1.02
13926,5666,1.02
13927,5666,0.96
13928,5667,1.1
13929,5667,2.0
13930,5667,1.0
13931,5668,1.0
13932,5669,1.27
13933,5669,1.2
13934,5669,1.06
13935,5670,1.25
13936,5670,0.9
13937,5670,1.35
13938,5671,1.0
13939,5671,0.99
13940,5671,1.22
13941,5671,1.22
13942,5671,1.3
13943,5672,1.21
13944,5673,1.05
13945,5673,1.1
13946,5674,1.04
13947,5674,1.18
13948,5674,1.21
13949,5675,1.14
13950,5676,1.28
13951,5676,1.29
13952,5677,1.09
13953,5677,1.09
13954,5677,1.09
13955,5678,1.16
13956,5678,1.2
13957,5678,1.16
13958,5679,1.01
13959,5681,1.02
13960,5682,1.51
13961,5683,1.02
13962,5683,1.24
13963,5684,1.01
13964,5684,1.03
13965,5684,1.01
13966,5686,1.02
13967,5686,1.02
13968,5687,1.01
13969,5688,1.11
13970,5688,1.85
13971,5689,1.04
13972,5689,1.2
13973,5689,1.23
13974,5690,1.27
13975,5690,1.19
13976,5690,1.27
13977,5690,1.27
13978,5690,1.27
13979,5692,1.21
13980,5692,1.1
13981,5694,1.2
13982,5694,1.01
13983,5694,1.24
13984,5694,1.24
13985,5695,1.16
13986,5695,1.16
13987,5695,1.23
13988,5695,1.5
13989,5696,1.01
13990,5696,1.18
13991,5696,2.01
13992,5696,2.01
13993,5697,1.05
13994,5697,1.06
13995,5698,1.2
13996,5698,1.19
13997,5698,1.01
13998,5698,1.07
13999,5698,1.19
14000,5698,1.19
14001,5699,1.2
14002,5699,1.2
14003,5699,1.25
14004,5699,1.2
14005,5699,1.2
14006,5699,1.2
14007,5700,1.14
14008,5700,1.01
14009,5700,1.01
14010,5701,1.01
14011,5701,1.02
14012,5701,1.01
14013,5701,1.01
14014,5701,1.01
14015,5701,1.01
14016,5701,1.01
14017,5701,1.01
14018,5701,1.01
14019,5701,1.01
14020,5702,1.0
14021,5702,1.0
14022,5702,1.0
14023,5702,1.0
14024,5702,1.02
14025,5702,1.06
14026,5702,1.05
14027,5702,1.01
14028,5702,1.16
14029,5703,1.22
14030,5703,1.22
14031,5703,1.01
14032,5704,1.02
14033,5704,1.07
14034,5704,1.07
14035,5704,1.05
14036,5706,1.25
14037,5706,1.09
14038,5706,1.02
14039,5707,1.21
14040,605,0.31
14041,605,0.26
14042,605,0.26
14043,605,0.38
14044,605,0.41
14045,605,0.26
14046,605,0.26
14047,605,0.36
14048,605,0.32
14049,605,0.32
14050,605,0.32
14051,605,0.31
14052,605,0.31
14053,605,0.31
14054,605,0.3
14055,605,0.3
14056,605,0.3
14057,605,0.3
14058,605,0.3
14059,605,0.3
14060,605,0.3
14061,605,0.3
14062,605,0.3
14063,605,0.3
14064,605,0.3
14065,605,0.3
14066,605,0.3
14067,605,0.3
14068,605,0.3
14069,605,0.3
14070,5708,1.04
14071,5708,1.04
14072,5708,0.91
14073,5709,1.02
14074,5710,1.03
14075,5710,1.03
14076,5712,1.2
14077,5712,1.01
14078,5712,1.2
14079,5712,1.2
14080,5712,1.2
14081,5713,1.01
14082,5713,1.06
14083,5713,1.01
14084,5713,1.01
14085,5714,1.24
14086,5714,1.22
14087,5715,1.27
14088,5715,1.35
14089,5715,1.23
14090,5715,1.35
14091,5717,1.1
14092,5717,1.19
14093,5717,1.32
14094,5717,0.91
14095,5717,1.23
14096,5717,1.23
14097,5717,1.23
14098,5718,1.2
14099,5718,1.0
14100,5718,1.0
14101,5719,1.28
14102,5720,1.0
14103,5720,1.21
14104,5721,1.22
14105,5721,1.32
14106,5722,1.03
14107,5722,1.2
14108,5722,1.2
14109,5722,1.31
14110,5723,1.36
14111,5723,1.0
14112,5723,1.4
14113,5723,1.46
14114,5723,1.0
14115,5723,1.0
14116,5723,1.0
14117,5724,1.2
14118,5724,1.01
14119,5724,1.04
14120,5725,1.24
14121,5726,1.21
14122,5728,1.05
14123,5728,1.3
14124,5728,0.99
14125,5728,1.0
14126,5728,1.0
14127,5728,1.13
14128,5729,1.0
14129,5729,0.93
14130,5729,1.1
14131,5729,1.1
14132,5731,1.01
14133,5731,1.01
14134,5731,1.01
14135,5732,1.09
14136,5733,0.91
14137,5733,1.02
14138,5733,2.27
14139,5736,1.2
14140,5736,1.26
14141,5738,1.04
14142,5739,1.22
14143,5739,1.21
14144,5739,1.22
14145,5739,1.22
14146,5739,1.22
14147,5740,1.25
14148,5740,1.25
14149,5740,1.25
14150,5740,1.25
14151,5741,1.01
14152,5741,1.24
14153,5741,1.01
14154,5743,1.01
14155,5743,1.17
14156,5743,1.0
14157,5744,1.03
14158,5744,1.31
14159,5744,1.31
14160,5745,1.08
14161,5746,1.21
14162,5746,1.2
14163,5746,1.2
14164,5746,1.2
14165,5747,1.01
14166,5747,1.01
14167,5747,1.19
14168,5748,1.34
14169,5748,1.06
14170,5748,1.07
14171,5749,1.01
14172,5750,1.51
14173,5750,1.15
14174,5750,1.11
14175,5751,1.01
14176,5751,1.17
14177,5751,1.17
14178,5751,1.3
14179,5752,1.07
14180,5752,0.81
14181,5754,0.9
14182,5755,1.0
14183,5755,1.0
14184,5756,1.34
14185,5756,1.08
14186,5756,1.01
14187,5757,0.9
14188,5757,0.9
14189,5758,1.07
14190,5758,1.02
14191,5758,0.92
14192,5758,1.08
14193,5758,1.35
14194,5758,1.06
14195,5759,1.35
14196,5759,1.01
14197,5759,1.01
14198,5759,1.01
14199,5759,1.0
14200,5759,1.01
14201,5759,1.01
14202,5759,1.01
14203,5759,1.01
14204,5759,1.01
14205,5759,1.01
14206,5759,1.31
14207,5759,1.31
14208,5759,1.13
14209,5759,1.28
14210,5760,1.01
14211,5760,1.21
14212,5761,1.22
14213,5761,1.27
14214,5761,1.27
14215,5761,1.35
14216,5762,1.05
14217,5763,1.23
14218,5763,1.23
14219,5763,1.2
14220,5763,1.14
14221,5764,1.07
14222,5765,1.68
14223,5765,1.2
14224,5765,1.38
14225,5765,1.33
14226,5766,1.0
14227,5766,1.0
14228,5766,1.04
14229,5766,1.2
14230,5766,1.56
14231,5766,1.04
14232,5767,1.07
14233,5767,1.07
14234,5767,0.96
14235,5767,1.02
14236,5767,1.51
14237,5768,1.23
14238,5768,1.03
14239,5768,1.09
14240,5768,1.23
14241,5769,1.11
14242,5769,1.1
14243,5770,1.05
14244,5771,1.13
14245,5771,0.9
14246,5771,1.09
14247,5771,1.29
14248,5771,1.29
14249,5773,1.22
14250,5773,1.02
14251,5773,1.1
14252,5773,1.22
14253,5774,1.03
14254,5775,1.0
14255,5775,1.0
14256,5775,1.0
14257,5775,1.0
14258,5775,1.25
14259,5775,1.0
14260,5775,1.08
14261,5775,1.24
14262,5777,1.04
14263,5777,1.01
14264,5777,1.01
14265,5778,1.02
14266,5778,1.34
14267,5778,1.34
14268,5779,1.01
14269,5779,1.13
14270,5779,0.92
14271,5779,1.2
14272,5779,1.2
14273,5779,0.92
14274,5779,1.29
14275,5779,1.2
14276,5780,1.11
14277,5780,1.01
14278,5780,1.01
14279,5781,1.11
14280,5781,1.16
14281,5783,1.24
14282,5783,1.24
14283,5783,1.24
14284,5783,1.06
14285,5783,1.06
14286,5783,1.06
14287,5783,1.09
14288,5784,1.0
14289,5784,1.01
14290,5785,1.33
14291,5786,1.01
14292,5786,1.23
14293,5787,1.34
14294,5787,1.01
14295,5787,1.21
14296,5788,1.3
14297,5789,1.23
14298,5789,1.01
14299,5791,1.08
14300,5791,1.03
14301,5792,1.26
14302,5793,1.16
14303,5793,1.21
14304,5794,1.22
14305,5795,0.9
14306,5795,0.91
14307,5795,1.28
14308,5795,1.04
14309,5796,1.38
14310,5797,1.24
14311,5797,1.24
14312,5797,1.01
14313,5798,1.0
14314,5798,1.06
14315,5799,1.16
14316,5799,1.09
14317,5799,1.35
14318,5800,1.32
14319,5800,1.03
14320,5801,1.18
14321,5801,1.51
14322,5801,1.14
14323,5802,1.19
14324,5802,1.11
14325,5803,1.02
14326,5804,1.0
14327,5804,1.03
14328,5804,1.03
14329,5804,1.03
14330,5804,1.0
14331,5805,1.16
14332,5805,1.08
14333,5805,1.04
14334,5805,0.92
14335,5805,1.1
14336,5806,1.0
14337,5806,1.0
14338,5806,1.0
14339,5806,1.0
14340,5806,1.0
14341,5806,1.02
14342,5807,1.22
14343,5807,1.22
14344,5807,1.22
14345,5807,1.22
14346,5807,1.22
14347,5808,1.5
14348,5808,1.32
14349,5809,1.14
14350,5809,1.24
14351,5809,1.14
14352,5810,1.25
14353,5812,1.01
14354,5812,1.01
14355,5813,1.06
14356,5813,1.13
14357,5813,1.07
14358,5814,1.02
14359,5814,1.21
14360,5814,1.03
14361,5815,1.01
14362,5815,1.29
14363,5815,1.18
14364,5816,1.02
14365,5816,1.02
14366,5816,1.02
14367,5816,1.09
14368,5816,1.09
14369,5816,1.2
14370,605,0.3
14371,605,0.3
14372,605,0.3
14373,605,0.3
14374,605,0.3
14375,605,0.3
14376,605,0.3
14377,605,0.3
14378,605,0.3
14379,605,0.3
14380,605,0.3
14381,605,0.3
14382,605,0.3
14383,605,0.3
14384,605,0.3
14385,605,0.3
14386,605,0.3
14387,605,0.3
14388,605,0.3
14389,605,0.3
14390,605,0.3
14391,605,0.3
14392,605,0.3
14393,605,0.3
14394,605,0.3
14395,605,0.3
14396,605,0.3
14397,605,0.3
14398,605,0.3
14399,605,0.3
14400,5817,1.01
14401,5817,0.95
14402,5817,1.06
14403,5818,1.08
14404,5818,1.12
14405,5818,1.2
14406,5818,1.2
14407,5819,1.14
14408,5819,1.0
14409,5820,1.07
14410,5820,1.07
14411,5820,1.23
14412,5820,1.31
14413,5821,1.05
14414,5821,1.08
14415,5821,1.05
14416,5821,1.05
14417,5821,1.05
14418,5821,1.1
14419,5822,1.2
14420,5822,1.2
14421,5822,1.2
14422,5822,1.2
14423,5822,1.19
14424,5823,1.01
14425,5824,1.3
14426,5824,1.0
14427,5825,0.91
14428,5825,1.19
14429,5826,1.21
14430,5826,1.01
14431,5826,1.03
14432,5826,1.2
14433,5828,0.9
14434,5828,1.01
14435,5829,1.13
14436,5829,1.01
14437,5829,1.0
14438,5831,1.15
14439,5831,1.14
14440,5831,1.16
14441,5831,1.37
14442,5831,1.17
14443,5832,1.27
14444,5832,1.3
14445,5832,1.22
14446,5832,1.01
14447,5832,1.01
14448,5832,1.01
14449,5832,1.31
14450,5832,1.33
14451,5833,1.2
14452,5833,1.2
14453,5833,1.05
14454,5833,1.0
14455,5833,1.5
14456,5834,1.23
14457,5834,1.37
14458,5834,1.06
14459,5836,1.24
14460,5836,1.03
14461,5836,1.08
14462,5837,1.17
14463,5837,1.03
14464,5838,1.12
14465,5839,1.01
14466,5839,1.01
14467,5839,1.02
14468,5839,1.08
14469,5840,1.02
14470,5840,1.0
14471,5841,0.74
14472,5841,1.23
14473,5842,1.17
14474,5842,1.05
14475,5844,1.0
14476,5845,1.09
14477,5845,1.12
14478,5846,1.5
14479,5846,1.2
14480,5846,1.2
14481,5846,1.2
14482,5849,1.03
14483,5849,1.26
14484,5850,1.08
14485,5851,1.25
14486,5851,1.0
14487,5851,1.15
14488,5851,1.15
14489,5852,1.33
14490,5852,1.16
14491,5853,1.0
14492,5853,1.2
14493,5854,1.0
14494,5854,1.11
14495,5854,1.01
14496,5855,1.01
14497,5855,0.9
14498,5855,1.23
14499,5855,1.23
14500,5856,1.36
14501,5857,1.33
14502,5858,1.14
14503,5858,1.24
14504,5859,1.81
14505,5860,1.0
14506,5860,1.0
14507,5860,1.09
14508,5860,1.01
14509,5861,1.01
14510,5861,1.01
14511,5861,1.14
14512,5862,1.35
14513,5863,1.12
14514,5863,1.14
14515,5863,1.0
14516,5864,1.01
14517,5864,1.01
14518,5864,1.01
14519,5864,1.01
14520,5864,1.01
14521,5864,1.01
14522,5864,1.0
14523,5864,1.0
14524,5864,1.0
14525,5864,1.01
14526,5864,1.01
14527,5864,1.01
14528,5864,1.1
14529,5865,1.21
14530,5865,1.0
14531,5866,1.21
14532,5866,1.24
14533,5866,1.24
14534,5867,1.08
14535,5868,1.2
14536,5868,1.1
14537,5868,1.2
14538,5869,1.31
14539,5871,1.21
14540,5871,1.18
14541,5871,1.68
14542,5871,1.21
14543,5871,1.04
14544,5872,1.07
14545,5872,1.07
14546,5876,1.31
14547,5877,1.06
14548,5878,1.28
14549,5879,0.93
14550,5879,0.95
14551,5880,1.0
14552,5880,1.0
14553,5880,1.25
14554,5880,1.2
14555,5880,1.2
14556,5880,1.0
14557,5880,1.0
14558,5880,1.0
14559,5880,1.0
14560,5880,1.0
14561,5880,1.0
14562,5880,1.0
14563,5882,1.01
14564,5882,1.01
14565,5882,1.21
14566,5882,1.21
14567,5882,1.04
14568,5882,1.04
14569,5882,1.01
14570,5882,1.04
14571,5882,1.01
14572,5883,1.0
14573,5883,1.03
14574,5884,1.2
14575,5884,1.03
14576,5884,1.2
14577,5884,1.2
14578,5885,1.21
14579,5885,1.27
14580,5885,1.13
14581,5885,1.13
14582,5885,1.13
14583,5886,1.01
14584,5886,0.92
14585,5886,1.05
14586,5887,0.9
14587,5887,1.0
14588,5887,1.0
14589,5887,1.0
14590,5888,1.28
14591,5888,1.1
14592,5889,1.09
14593,5889,1.06
14594,5889,1.06
